leaf,tape,target,non-target
419,0,6;9;3;6;8;2;9;8,6;9;3;6;8;2;9
420,0,6;9;3;6;8;4;8;3,6;9;3;6;8;4;8
421,0,6;9;3;6;8;4;1,6;9;3;6;8;4
422,0,6;9;3;6;8;5;9,6;9;3;6;8;5
423,0,6;9;3;6;8;4,6;9;3;6;8
428,0,6;9;3;3;5;6;5,6;9;3;3;5;6
433,0,6;9;3;8;4,6;9;3;8
434,0,6;4;8;5;2;8;8,6;4;8;5;2;8
435,0,6;4;8;5;2;3;8,6;4;8;5;2;3
438,0,6;4;4;2;0;3,6;4;4;2;0
439,0,6;4;4;2;0,6;4;4;2
440,0,6;4;4;8;1;5;1,6;4;4;8;1;5
441,0,6;4;4;8;1;2,6;4;4;8;1
444,0,8;1;7;3;3;2;7;7,8;1;7;3;3;2;7;7
446,0,8;1;7;3;3;2;7;7,8;1;7;3;3;2;7;7
450,0,8;1;7;3;3;2;7;3,8;1;7;3;3;2;7;3
451,0,8;1;7;3;3;2;7;3,8;1;7;3;3;2;7;3
456,0,8;1;7;4;6;5;4;1,8;1;7;4;6;5;4
457,0,8;1;7;4;6;5;9,8;1;7;4;6;5
459,0,8;1;7;4;6;3;3,8;1;7;4;6;3
460,0,8;1;7;4;6;6;7,8;1;7;4;6;6
461,0,8;1;7;4;6;5,8;1;7;4;6
462,0,8;1;7;4;9;5;8;3,8;1;7;4;9;5;8;3
463,0,8;1;7;4;9;5;8;9,8;1;7;4;9;5;8
466,0,8;1;7;4;9;2;5;7,8;1;7;4;9;2;5
468,0,8;1;7;4;2;7;8;2,8;1;7;4;2;7;8;2
469,0,8;1;7;4;2;7;8;2,8;1;7;4;2;7;8;2
470,0,8;1;7;4;2;7;8;7,8;1;7;4;2;7;8;7
471,0,8;1;7;4;2;7;8;7,8;1;7;4;2;7;8
472,0,8;1;7;4;2;5;0;3,8;1;7;4;2;5;0
473,0,8;1;7;4;2;5;1,8;1;7;4;2;5
474,0,8;1;5;1;6;8;3;2,8;1;5;1;6;8;3
475,0,8;1;5;1;6;6,8;1;5;1;6
476,0,2;6;5;2;1;8;0;4,2;6;5;2;1;8;0;4
480,0,2;6;5;2;1;7;1;5,2;6;5;2;1;7;1
481,0,2;6;5;2;1;7;6,2;6;5;2;1;7
484,0,2;6;5;2;8;4;0;9,2;6;5;2;8;4;0;9
486,0,2;6;5;2;8;2;7;4,2;6;5;2;8;2;7
487,0,2;6;5;2;8;2;2,2;6;5;2;8;2
491,0,2;6;5;2;5,2;6;5;2
492,0,2;2;9;0;4;6;6,2;2;9;0;4;6
493,0,2;2;9;0;4;4,2;2;9;0;4
494,0,2;2;9;0;0;6,2;2;9;0;0
496,0,2;2;6;2;2;5;7,2;2;6;2;2;5
497,0,2;2;6;2;2;8,2;2;6;2;2
498,0,2;2;6;9;5,2;2;6;9
500,0,2;2;7;0;8;5,2;2;7;0;8
503,0,2;2;1,2;2
508,0,2;1;5;8;2;2,2;1;5;8;2
517,0,0;5;4;0;6,0;5;4;0
518,0,0;5;4;8;6;1,0;5;4;8;6
520,0,0;5;2;1;3;5;1,0;5;2;1;3;5
524,0,0;5;1;8;5,0;5;1;8
528,0,0;5;4;4;8;9;2,0;5;4;4;8;9
530,0,0;5;4;4;6;1,0;5;4;4;6
531,0,0;5;4;4;0,0;5;4;4
533,0,0;5;4;8;4;5,0;5;4;8;4
539,0,8;3;4;9;6,8;3;4;9
540,0,8;3;6;4;4;0;8,8;3;6;4;4;0
545,0,8;3;7;3,8;3;7
546,0,8;3;0;3;9;0,8;3;0;3;9
549,0,4;7;0,4;7
550,0,6;1;2;1;2;1;6;2,6;1;2;1;2;1;6
551,0,6;1;2;1;2;1;5,6;1;2;1;2;1
552,0,6;1;2;1;2;2;5;2,6;1;2;1;2;2;5;2
554,0,6;1;2;1;2;4;9;6,6;1;2;1;2;4;9
560,0,6;1;2;1;3;9,6;1;2;1;3
561,0,6;1;2;1;9,6;1;2;1
562,0,6;1;2;8;9;7;2;6,6;1;2;8;9;7;2
563,0,6;1;2;8;9;7;0,6;1;2;8;9;7
568,0,6;1;2;8;1;6;0;6,6;1;2;8;1;6;0;6
569,0,6;1;2;8;1;6;0;2,6;1;2;8;1;6;0
570,0,6;1;2;8;6;9;2;5,6;1;2;8;6;9;2
571,0,6;1;2;8;6;9;0,6;1;2;8;6;9
572,0,6;1;2;8;6;5;4,6;1;2;8;6;5
573,0,6;1;2;8;6;3,6;1;2;8;6
575,0,6;1;8;4;5;3,6;1;8;4;5
576,0,6;1;8;8;4;6,6;1;8;8;4
577,0,6;1;8;8;2,6;1;8;8
578,0,6;1;5;5;9,6;1;5;5
579,0,6;1;5;0,6;1;5
582,0,6;9;3;6;8;2;9;9,6;9;3;6;8;2;9;9
583,0,6;9;3;6;8;2;9;9,6;9;3;6;8;2;9;9
584,0,6;9;3;6;8;2;9;9,6;9;3;6;8;2;9;9
585,0,6;9;3;6;8;2;9;9,6;9;3;6;8;2;9;9
586,0,6;9;3;1;8;3;5;0,6;9;3;1;8;3;5
587,0,6;9;3;1;8;3;3,6;9;3;1;8;3
588,0,6;9;3;1;8;9;9,6;9;3;1;8;9
589,0,6;9;3;1;8;6,6;9;3;1;8
590,0,6;9;3;1;6;8;3,6;9;3;1;6;8
591,0,6;9;3;1;6;9,6;9;3;1;6
592,0,6;9;3;1;9;7,6;9;3;1;9
593,0,6;9;3;1;1,6;9;3;1
594,0,6;9;3;3;5;4,6;9;3;3;5;4
595,0,6;9;3;3;5,6;9;3;3;5
596,0,6;9;3;3;0;2;6;1,6;9;3;3;0;2;6;1
597,0,6;9;3;3;0;2;6;1,6;9;3;3;0;2;6
598,0,6;9;3;3;0;6;1;5,6;9;3;3;0;6;1
599,0,6;9;3;3;0;3,6;9;3;3;0
600,0,6;9;3;8;4;0;1,6;9;3;8;4;0
601,0,6;9;3;8;4;9,6;9;3;8;4
603,0,6;4;4;2;9;8;5;6,6;4;4;2;9;8;5
605,0,6;4;4;2;9;8;4,6;4;4;2;9;8
608,0,6;4;4;8;2;8,6;4;4;8;2
612,0,8;1;7;3;3;2;7;7,8;1;7;3;3;2;7;7
613,0,8;1;7;3;3;2;7;7,8;1;7;3;3;2;7;7
614,0,8;1;7;3;3;2;7;3,8;1;7;3;3;2;7;3
617,0,8;1;7;3;3;2;7;3,8;1;7;3;3;2;7;3
619,0,8;1;7;3;3;2;7;5,8;1;7;3;3;2;7;5
620,0,8;1;7;3;3;2;7;5,8;1;7;3;3;2;7;5
626,0,8;1;7;4;6;3;9;8,8;1;7;4;6;3;9;8
627,0,8;1;7;4;6;3;9;7,8;1;7;4;6;3;9
628,0,8;1;7;4;9;9;5;1,8;1;7;4;9;9;5;1
630,0,8;1;7;4;9;9;9;8,8;1;7;4;9;9;9
631,0,8;1;7;4;9;9;2,8;1;7;4;9;9
633,0,8;1;7;4;9;2;6,8;1;7;4;9;2
636,0,2;6;5;2;1;8;4;7,2;6;5;2;1;8;4;7
637,0,2;6;5;2;1;8;4;4,2;6;5;2;1;8;4
640,0,2;6;5;2;1;7;9;9,2;6;5;2;1;7;9
641,0,2;6;5;2;1;7;6,2;6;5;2;1;7
642,0,2;6;5;2;1;2;3,2;6;5;2;1;2
643,0,2;6;5;2;1;6,2;6;5;2;1
644,0,2;6;5;2;8;4;0;8,2;6;5;2;8;4;0;8
645,0,2;6;5;2;8;4;0;5,2;6;5;2;8;4;0
646,0,2;6;5;2;6;7;0;1,2;6;5;2;6;7;0
647,0,2;6;5;2;6;7;8,2;6;5;2;6;7
648,0,2;6;5;2;6;5;7,2;6;5;2;6;5
649,0,2;6;5;2;6;1,2;6;5;2;6
650,0,2;6;5;2;9;8;7,2;6;5;2;9;8
651,0,2;6;5;2;9;2;6,2;6;5;2;9;2
652,0,2;2;9;0;2;3,2;2;9;0;2
653,0,2;2;9;0;7,2;2;9;0
654,0,2;2;6;9;9,2;2;6;9
656,0,2;2;7;4;8,2;2;7;4
657,0,2;2;7;6,2;2;7
659,0,2;2;9;5,2;2;9
663,0,2;7;1;0;4;0,2;7;1;0;4
668,0,2;1;5;8;6;9,2;1;5;8;6
669,0,2;1;5;8;4,2;1;5;8
670,0,2;1;5;4;2;1;1;9,2;1;5;4;2;1;1
671,0,2;1;5;4;2;1;0,2;1;5;4;2;1
672,0,2;1;5;2;1,2;1;5;2
673,0,2;1;5;6,2;1;5
678,0,0;5;4;4;1;5;2,0;5;4;4;1;5
680,0,0;5;4;4;5;9,0;5;4;4;5
683,0,0;5;4;0;7;3,0;5;4;0;7
686,0,0;5;2;1;8;9;4,0;5;2;1;8;9
687,0,0;5;2;1;6,0;5;2;1
688,0,0;5;2;3;9;1;1;7,0;5;2;3;9;1;1;7
689,0,0;5;2;3;9;1;1;3,0;5;2;3;9;1;1
690,0,0;5;2;3;9;1;9;0,0;5;2;3;9;1;9;0
691,0,0;5;2;3;9;1;6,0;5;2;3;9;1
692,0,0;5;1;9;4,0;5;1;9
693,0,0;5;1;3,0;5;1
694,0,0;5;8;1;3,0;5;8;1
696,0,0;5;5;8;9;6,0;5;5;8;9
697,0,0;5;5;8;1,0;5;5;8
698,0,0;5;4;4;8;3,0;5;4;4;8;3
699,0,0;5;4;4;8,0;5;4;4;8
700,0,0;5;4;8;9;5;7,0;5;4;8;9;5
701,0,0;5;4;8;9;6,0;5;4;8;9
702,0,0;5;4;2;1;3,0;5;4;2;1
703,0,0;5;4;2;5,0;5;4;2
704,0,0;5;4;6;4,0;5;4;6
705,0,0;5;4;4,0;5;4
706,0,8;3;4;9;1;3;6;0,8;3;4;9;1;3;6;0
709,0,8;3;4;9;1;1,8;3;4;9;1
711,0,8;3;4;9;3;1,8;3;4;9;3
712,0,8;3;6;4;8;7,8;3;6;4;8
714,0,8;3;6;6;9;9;8,8;3;6;6;9;9
720,0,8;3;7;1,8;3;7
722,0,4;7;2;6;1,4;7;2;6
724,0,6;1;2;1;2;2;5;1,6;1;2;1;2;2;5;1
725,0,6;1;2;1;2;2;5;2,6;1;2;1;2;2;5;2
726,0,6;1;2;1;2;9;9,6;1;2;1;2;9
727,0,6;1;2;1;2;7,6;1;2;1;2
728,0,6;1;2;1;2;4;3;7,6;1;2;1;2;4;3;7
729,0,6;1;2;1;2;4;3;7,6;1;2;1;2;4;3;7
732,0,6;1;2;1;2;4;3;6,6;1;2;1;2;4;3;6
733,0,6;1;2;1;2;4;3;6,6;1;2;1;2;4;3;6
734,0,6;1;2;1;2;4;3;9,6;1;2;1;2;4;3;9
735,0,6;1;2;1;2;4;3;6,6;1;2;1;2;4;3
736,0,6;1;2;8;9;3;2;1,6;1;2;8;9;3;2;1
738,0,6;1;2;8;9;3;4;7,6;1;2;8;9;3;4
740,0,6;1;2;8;9;0;4;8,6;1;2;8;9;0;4
741,0,6;1;2;8;9;0;2,6;1;2;8;9;0
742,0,6;1;2;8;9;9;0,6;1;2;8;9;9
743,0,6;1;2;8;9;9,6;1;2;8;9
745,0,6;1;8;4;5;8,6;1;8;4;5
746,0,6;9;3;6;8;9;5;2,6;9;3;6;8;9;5;2
747,0,6;9;3;6;8;9;5;2,6;9;3;6;8;9;5;2
748,0,6;9;3;6;8;9;5;8,6;9;3;6;8;9;5;8
749,0,6;9;3;6;8;9;5;5,6;9;3;6;8;9;5
750,0,6;4;4;2;9;8;5;9,6;4;4;2;9;8;5;9
751,0,6;4;4;2;9;8;5;4,6;4;4;2;9;8;5
752,0,6;4;4;2;9;8;1;5,6;4;4;2;9;8;1;5
