leaf,tape,target,non-target
388,0,1;0;0,1;0
389,0,1;0;6;6,1;0;6
390,0,1;0;8;5;5,1;0;8;5
391,0,1;0;8;5;2;0,1;0;8;5;2
392,0,1;0;1;5,1;0;1
393,0,1;0;1;1;9,1;0;1;1
394,0,1;0;1;2;4;9,1;0;1;2;4
395,0,1;0;1;6,1;0;1
396,0,1;0;1;7;5,1;0;1;7
397,0,1;0;1;7,1;0;1;7
398,0,1;0;1;7;8,1;0;1;7
399,0,1;0;1;7,1;0;1;7
400,0,1;4;4;9,1;4;4
401,0,1;4;4;5,1;4;4
402,0,1;4;4;2;3;2,1;4;4;2;3
403,0,1;4;4;2;3,1;4;4;2;3
404,0,1;4;4;3,1;4;4;3
405,0,1;4;4;3;9,1;4;4;3
406,0,1;4;4;3;3,1;4;4;3
407,0,1;4;4;3;3;5,1;4;4;3;3
408,0,1;4;6;0,1;4;6
409,0,1;4;6;2;6,1;4;6;2
410,0,1;4;6;8,1;4;6
411,0,1;4;6;7,1;4;6;7
412,0,1;4;6,1;4;6
413,0,1;4;6;5,1;4;6
414,0,1;4;6;3;5;7,1;4;6;3;5;7
415,0,1;4;6;3;5;9;4,1;4;6;3;5;9
416,0,1;7,1;7
417,0,1;5,1
418,0,7,
419,0,5,5
420,0,,
421,0,5,
422,0,9,9
423,0,7;5,7
424,0,6;4,6;4
425,0,6;4;3,6;4
426,0,6;7,6;7
427,0,6,6
428,0,6,6
429,0,6;0;2,6;0
430,0,6;4;4,6;4;4
431,0,6;4;4;5;0,6;4;4;5
432,0,,
433,0,4,
434,0,3;3,3
435,0,9,
436,0,,
437,0,,
438,0,4,4
439,0,4,4
440,0,,
441,0,,
442,0,,
443,0,,
444,0,9,
445,0,2,2
446,0,7;4,7
447,0,7;0,7;0
448,0,9;8,9;8
449,0,9;8,9;8
450,0,9;8;2,9;8;2
451,0,9;8,9;8
452,0,9;8;2;5,9;8;2
453,0,9;8;2,9;8;2
454,0,9;8;2;1;2,9;8;2;1
455,0,9;8;2;1;3,9;8;2;1;3
456,0,9;8,9;8
457,0,9;8;8;3,9;8;8;3
458,0,9;8;8;9;8,9;8;8;9
459,0,9;8;8,9;8;8
460,0,9;8;8,9;8;8
461,0,9;8;0,9;8
462,0,9;8;0,9;8
463,0,9;8;0,9;8;0
464,0,9;9;3,9;9
465,0,9;9,9;9
466,0,9;9;9;3,9;9;9
467,0,9;9;9;3;9,9;9;9;3
468,0,9;4;5,9;4;5
469,0,9;4,9;4
470,0,9;2;2,9;2
471,0,9;2,9;2
472,0,9;7,9
473,0,9;1,9;1
474,0,9;8,9
475,0,9,9
476,0,9;1;4;9;8;0;4,9;1;4;9;8;0
477,0,9;1;4;9;8,9;1;4;9;8
478,0,9;1;4;9,9;1;4;9
479,0,9;1;4;9;9,9;1;4;9
480,0,8;4,8;4
481,0,8;4;7,8;4;7
482,0,8;4;4,8;4;4
483,0,8;4;4;9;1,8;4;4;9
484,0,8;0,8
485,0,8;9,8
486,0,8;6;5,8;6;5
487,0,8;6;9,8;6
488,0,9,
489,0,2,
490,0,2,
491,0,,
492,0,,
493,0,4,
494,0,,
495,0,1,
496,0,8;7,8
497,0,7,
498,0,7,7
499,0,,
500,0,,
501,0,8,
502,0,,
503,0,4,
504,0,6;3,6
505,0,5,
506,0,7,
507,0,,
508,0,2;0,2
509,0,2;8;6,2;8
510,0,4;3,4
511,0,4;7,4
